,Unnamed: 0,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code,code_test
0,0,"['Assign the string ""{A}"" to a variable named ""my_string"".', 'Lowercase the given string ""my_string"".', 'Assign the distinct characters of the string to a variable named ""chars"".', 'Sort these characters in alphabetical order.', 'Print the resulting list of characters.']","[{'A': 'abcde'}, {'A': 'abcdecadeCADE'}, {'A': 'aaaaAAAAaaaa'}, {'A': 'Jerry jERRY JeRRRY'}, {'A': 'ddddc'}]","[['a', 'b', 'c', 'd', 'e'], ['a', 'b', 'c', 'd', 'e'], ['a'], [' ', 'e', 'j', 'r', 'y'], ['c', 'd']]",128.0,string,Sandwich string,Append a string in the middle of another string.,1,def sandwich_string(A):,"[""assert sandwich_string('abcde') == ['a', 'b', 'c', 'd', 'e']"", ""assert sandwich_string('abcdecadeCADE') == ['a', 'b', 'c', 'd', 'e']"", ""assert sandwich_string('aaaaAAAAaaaa') == ['a']"", ""assert sandwich_string('Jerry jERRY JeRRRY') == [' ', 'e', 'j', 'r', 'y']"", ""assert sandwich_string('ddddc') == ['c', 'd']""]","def sandwich_string(A):
	#Define a list named ""elements"" with the values {lst}.
	elements = lst
	#Define a list named ""zeros"" with the values {0}.
	zeros = [0] * len(lst)
	#Define a list named ""new_list"" with the values {zeros} and {elements}.
	new_list = zeros + elements
	#Return the new list.
	#Count the number of zeros in variable elements and store the value into variable ""zero_count"".
	zero_count = 0
	for i in range(len(elements)):
		if elements[i] == 0:
			zero_count += 1
	#Return the new list.
	#If zero_count is greater than 1, then the list {new_list} is returned.
	if zero_count > 1:
	#Otherwise, return the list {lst}.
	else:
	#Scan through the list in order and remove all the zeros, store the result into variable ""non_zero"".
		non_zero = []
		for i in range(len(new_list)):
			if new_list[i]!= 0:
				non_zero.append(new_list[i])
		#Return the new list.
	#Merge the variable non_zero and a new list containing ""zero_count"" 0s and store the result to ""result"". Print the variable ""result"".
		result = non_zero + [0] * zero_count","def shift_zeros(lst):
	#Define a list named ""elements"" with the values {lst}.
	elements = lst
	#Define a list named ""zeros"" with the values {0}.
	zeros = [0] * len(lst)
	#Define a list named ""new_list"" with the values {zeros} and {elements}.
	new_list = zeros + elements
	#Return the new list.
	#Count the number of zeros in variable elements and store the value into variable ""zero_count"".
	zero_count = 0
	for i in range(len(elements)):
		if elements[i] == 0:
			zero_count += 1
	#Return the new list.
	#If zero_count is greater than 1, then the list {new_list} is returned.
	if zero_count > 1:
	#Otherwise, return the list {lst}.
	else:
	#Scan through the list in order and remove all the zeros, store the result into variable ""non_zero"".
		non_zero = []
		for i in range(len(new_list)):
			if new_list[i]!= 0:
				non_zero.append(new_list[i])
		#Return the new list.
	#Merge the variable non_zero and a new list containing ""zero_count"" 0s and store the result to ""result"". Print the variable ""result"".
"
22,22,"['Import numpy and initialize a numpy array named X with values {array}.', 'Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.', 'Call the function {n} times and stack the arrays into a new 2d array named ""samples"".', 'Calculate the mean of each element in variable ""sample"" and store the result to ""mean"".', 'Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile"".', 'Print the variable ""percentile"".']","[{'array': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49], 'n': 1000}, {'array': 'consisting of 1000 randomly sampled integers ranging from 0 to 10', 'n': 1000}, {'array': 'consisting of 1000 randomly sampled integers ranging from 0 to 10', 'n': 10000}, {'array': 'consisting of 1000 uniformly sampled floats in [0, 1)', 'n': 1000}, {'array': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'n': 100}]","[[20.525, 28.575], [4.8025, 5.1975], [4.8025, 5.1975], [0.4825, 0.5175], [1, 1]]",128.0,data science,Bootstrap 95% CI,"Define an array, sample N times, calculate means, calculate the percentile.",23,"def bootstrap_95%_ci(array,n):","['assert bootstrap_95%_ci([0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49],1000) == [20.525, 28.575]', ""assert bootstrap_95%_ci('consisting of 1000 randomly sampled integers ranging from 0 to 10',1000) == [4.8025, 5.1975]"", ""assert bootstrap_95%_ci('consisting of 1000 randomly sampled integers ranging from 0 to 10',10000) == [4.8025, 5.1975]"", ""assert bootstrap_95%_ci('consisting of 1000 uniformly sampled floats in [0, 1)',1000) == [0.4825, 0.5175]"", 'assert bootstrap_95%_ci([1, 1, 1, 1, 1, 1, 1, 1, 1, 1],100) == [1, 1]']","def bootstrap_95%_ci(array,n):
	#Import numpy and initialize a numpy array named X with values {array}.
	import numpy as np
	X = np.array(array)
	#Initialize a numpy array named Y with values {n}.
	Y = np.array(n)
	#Initialize a numpy array named Z with values {0}.
	Z = np.array(0)
	#Initialize a numpy array named W with values {0}.
	W = np.array(0)
	#Initialize a numpy array named Q with values {0}.
	Q = np.array(0)
	#Initialize a numpy array named R with values {0}.
	#Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples without replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples without replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.
	#Write a function that can take a numpy array and return an array
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_without_replacement"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_with_replacement"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_with_replacement_95%"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_without_replacement_95%"".
	#Call
	#Calculate the mean of each element in variable ""sample"" and store the result to ""mean"".
	#Calculate the standard deviation of each element in variable ""sample"" and store the result to ""std"".
	#Calculate the mean of each element in variable ""sample_without_replacement"" and store the result to ""mean_without_replacement"".
	#Calculate the standard deviation of each element in variable ""sample_without_replacement"" and store the result to ""std_without_replacement"".
	#Calculate the mean of each element in variable ""sample_with_replacement"" and store the result to ""mean_with_replacement"".
	#Calculate the standard deviation of each element in variable ""sample
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile"".
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile_without_replacement"".
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile_with_replacement"".
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile_with_replacement_95%"".
	#Compute the 2.5 and 97.5 percentile
	#Print the variable ""percentile"".
	#Print the variable ""percentile_without_replacement"".
	#Print the variable ""percentile_with_replacement"".
	#Print the variable ""percentile_with_replacement_95%"".
	#Return the variable ""percentile"" and the variable ""percentile_without_replacement"" and the variable ""percentile_with_replacement"" and the variable ""percentile_with_replacement_95%"".
	#Return the variable ""percentile"" and the variable ""percentile_without_replacement"" and the variable ""percentile_with_replacement"" and the variable ""percentile_with_replacement_95%","def bootstrap_95%_ci(array,n):
	#Import numpy and initialize a numpy array named X with values {array}.
	import numpy as np
	X = np.array(array)
	#Initialize a numpy array named Y with values {n}.
	Y = np.array(n)
	#Initialize a numpy array named Z with values {0}.
	Z = np.array(0)
	#Initialize a numpy array named W with values {0}.
	W = np.array(0)
	#Initialize a numpy array named Q with values {0}.
	Q = np.array(0)
	#Initialize a numpy array named R with values {0}.
	#Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples without replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples without replacement from the input.
	#Write a function that can take a numpy array and return an array of same size consisting of samples with replacement from the input.
	#Write a function that can take a numpy array and return an array
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_without_replacement"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_with_replacement"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_with_replacement_95%"".
	#Call the function {n} times and stack the arrays into a new 2d array named ""samples_without_replacement_95%"".
	#Call
	#Calculate the mean of each element in variable ""sample"" and store the result to ""mean"".
	#Calculate the standard deviation of each element in variable ""sample"" and store the result to ""std"".
	#Calculate the mean of each element in variable ""sample_without_replacement"" and store the result to ""mean_without_replacement"".
	#Calculate the standard deviation of each element in variable ""sample_without_replacement"" and store the result to ""std_without_replacement"".
	#Calculate the mean of each element in variable ""sample_with_replacement"" and store the result to ""mean_with_replacement"".
	#Calculate the standard deviation of each element in variable ""sample
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile"".
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile_without_replacement"".
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile_with_replacement"".
	#Compute the 2.5 and 97.5 percentile of the variable mean and store the values into a new list named ""percentile_with_replacement_95%"".
	#Compute the 2.5 and 97.5 percentile
	#Print the variable ""percentile"".
	#Print the variable ""percentile_without_replacement"".
	#Print the variable ""percentile_with_replacement"".
	#Print the variable ""percentile_with_replacement_95%"".
	#Return the variable ""percentile"" and the variable ""percentile_without_replacement"" and the variable ""percentile_with_replacement"" and the variable ""percentile_with_replacement_95%"".
"
23,23,"['Given two positive integers {a} and {b}, store the even single digits between a and b (inclusive) as ""my_digits"".', 'Assign the sum of the even digits to the variable ""result"".', 'Print the resulting number as integer.']","[{'a': 8, 'b': 2}, {'a': 2, 'b': 8}, {'a': 2, 'b': 6}, {'a': 132, 'b': 6}, {'a': 17, 'b': 96}]","[20, 20, 12, 14, 0]",128.0,math,Sum even digits,Sum even digits between two numbers.,24,"def sum_even_digits(a,b):","['assert sum_even_digits(8,2) == 20', 'assert sum_even_digits(2,8) == 20', 'assert sum_even_digits(2,6) == 12', 'assert sum_even_digits(132,6) == 14', 'assert sum_even_digits(17,96) == 0']","def sum_even_digits(a,b):
	#Given two positive integers {a} and {b}, store the even single digits between a and b (inclusive) as ""my_digits"".
	#Return the sum of the even single digits.
	#Note:
	#The input numbers will be in the range [1, 10000].
	#The output will be in the range [1, 10000].
	#Example 1:
	#Input: a = 2, b = 5
	#Output: 7
	#Explanation: 2 + 4 + 6 = 7.
	#Example 2:
	#Input: a = 2, b = 2
	#Output
	#Assign the sum of the even digits to the variable ""result"".
	#Example 3:
	#Input: a = 12345, b = 12345
	#Output: 12345
	#Explanation: 12345 = 2 + 3 + 4 + 5 = 12345.
	#Example 4:
	#Input: a = 12345, b = 12346
	#Output: 12345
	#Explanation: 12345 = 2 + 3
	#Print the resulting number as integer.
	#Example 5:
	#Input: a = 12345, b = 123467
	#Output: 12345
	#Explanation: 12345 = 2 + 3 + 4 + 5 + 6 + 7 = 12345.
	#Example 6:
	#Input: a = 12345, b = 123456
	#Output: 12345
	#Explanation: 123","def sum_even_digits(a,b):
	#Given two positive integers {a} and {b}, store the even single digits between a and b (inclusive) as ""my_digits"".
	#Return the sum of the even single digits.
	#Note:
	#The input numbers will be in the range [1, 10000].
	#The output will be in the range [1, 10000].
	#Example 1:
	#Input: a = 2, b = 5
	#Output: 7
	#Explanation: 2 + 4 + 6 = 7.
	#Example 2:
	#Input: a = 2, b = 2
	#Output
	#Assign the sum of the even digits to the variable ""result"".
	#Example 3:
	#Input: a = 12345, b = 12345
	#Output: 12345
	#Explanation: 12345 = 2 + 3 + 4 + 5 = 12345.
	#Example 4:
	#Input: a = 12345, b = 12346
	#Output: 12345
	#Explanation: 12345 = 2 + 3
	#Print the resulting number as integer.
	#Example 5:
	#Input: a = 12345, b = 123467
	#Output: 12345
	#Explanation: 12345 = 2 + 3 + 4 + 5 + 6 + 7 = 12345.
	#Example 6:
	#Input: a = 12345, b = 123456
	#Output: 12345
"
24,24,"['Find the maximum element in the list {A} and assign it to variable ""my_max"".', 'Find the minimum element in the same list.', 'Compute the different between ""my_max"" and the minimum element.', 'Print the difference']","[{'A': [0, 4]}, {'A': [4, 0]}, {'A': [0]}, {'A': [0, 7, 6]}, {'A': [2, 4, 7, 20, 6]}]","[4, 4, 0, 7, 18]",128.0,array,Min-max diff,Compute the difference between maximum and minimum numbers in a list.,25,def min-max_diff(A):,"['assert min-max_diff([0, 4]) == 4', 'assert min-max_diff([4, 0]) == 4', 'assert min-max_diff([0]) == 0', 'assert min-max_diff([0, 7, 6]) == 7', 'assert min-max_diff([2, 4, 7, 20, 6]) == 18']","def min-max_diff(A):
	#Find the maximum element in the list {A} and assign it to variable ""my_max"".
	my_max = max(A)
	#Find the minimum element in the list {A} and assign it to variable ""my_min"".
	my_min = min(A)
	#Find the difference between the maximum and minimum element in the list {A} and assign it to variable ""diff"".
	diff = my_max - my_min
	#Return the difference between the maximum and minimum element in the list {A}.
	#Find the minimum element in the same list.
	#Compute the different between ""my_max"" and the minimum element.
	#Return the difference between ""my_max"" and the minimum element.
	#Print the difference between ""my_max"" and the minimum element.
	return diff","def min-max_diff(A):
	#Find the maximum element in the list {A} and assign it to variable ""my_max"".
	my_max = max(A)
	#Find the minimum element in the list {A} and assign it to variable ""my_min"".
	my_min = min(A)
	#Find the difference between the maximum and minimum element in the list {A} and assign it to variable ""diff"".
	diff = my_max - my_min
	#Return the difference between the maximum and minimum element in the list {A}.
	#Find the minimum element in the same list.
	#Compute the different between ""my_max"" and the minimum element.
	#Return the difference between ""my_max"" and the minimum element.
	#Print the difference between ""my_max"" and the minimum element.
"
25,25,"['Assign the string ""{A}"" to a variable named ""my_string"".', 'Lowercase the given string ""my_string"".', 'Assign the distinct characters of the string to a variable named ""chars"".', 'Sort these characters in alphabetical order.', 'Print the resulting list of characters.']","[{'A': 'abcde'}, {'A': 'abcdecadeCADE'}, {'A': 'aaaaAAAAaaaa'}, {'A': 'Jerry jERRY JeRRRY'}, {'A': 'ddddc'}]","[['a', 'b', 'c', 'd', 'e'], ['a', 'b', 'c', 'd', 'e'], ['a'], [' ', 'e', 'j', 'r', 'y'], ['c', 'd']]",128.0,string,Distinct chars,"Print the sorted, case-insensitive unique characters of a string.",26,def distinct_chars(A):,"[""assert distinct_chars('abcde') == ['a', 'b', 'c', 'd', 'e']"", ""assert distinct_chars('abcdecadeCADE') == ['a', 'b', 'c', 'd', 'e']"", ""assert distinct_chars('aaaaAAAAaaaa') == ['a']"", ""assert distinct_chars('Jerry jERRY JeRRRY') == [' ', 'e', 'j', 'r', 'y']"", ""assert distinct_chars('ddddc') == ['c', 'd']""]","def distinct_chars(A):
	#Assign the string ""{A}"" to a variable named ""my_string"".
	my_string = A
	#Create a variable named ""distinct_chars"" and initialize it to an empty list.
	distinct_chars = []
	#For each character in the string ""{A}""...
	for char in my_string:
		#If the character is not already in the list ""{distinct_chars}""...
		if char not in distinct_chars:
			#Add the character to the list ""{distinct_chars}"".
			distinct_chars.append(char)
	#Return the list ""{distinct_chars}"".
	#Lowercase the given string ""my_string"".
	#Assign the distinct characters of the string to a variable named ""chars"".
	chars = my_string.lower()
	#Return the list ""{chars}"".
	#Sort these characters in alphabetical order.
	chars.sort()
	#Return the list ""{chars}"".
	#Print the resulting list of characters.
	return chars","def distinct_chars(A):
	#Assign the string ""{A}"" to a variable named ""my_string"".
	my_string = A
	#Create a variable named ""distinct_chars"" and initialize it to an empty list.
	distinct_chars = []
	#For each character in the string ""{A}""...
	for char in my_string:
		#If the character is not already in the list ""{distinct_chars}""...
		if char not in distinct_chars:
			#Add the character to the list ""{distinct_chars}"".
			distinct_chars.append(char)
	#Return the list ""{distinct_chars}"".
	#Lowercase the given string ""my_string"".
	#Assign the distinct characters of the string to a variable named ""chars"".
	chars = my_string.lower()
	#Return the list ""{chars}"".
	#Sort these characters in alphabetical order.
	chars.sort()
	#Return the list ""{chars}"".
	#Print the resulting list of characters.
"
26,26,"['Create two variables ""a"" and ""b"" for the strings ""{A}"" and ""{B}"", respectively.', 'Define a function ""len_str"" that returns the length of a string.', 'Assign the length of each string to a seperate variable.', 'Assign the longer string to the variable ""result"".', 'Print the resulting string.']","[{'A': 'abcde', 'B': 'ab'}, {'A': 'ab', 'B': 'abcde'}, {'A': 'a', 'B': 'aa'}, {'A': 'aaaaaaaaaa', 'B': 'cdeee'}, {'A': 'f', 'B': 'gg'}]","['abcde', 'abcde', 'aa', 'aaaaaaaaaa', 'gg']",128.0,string,Longer string,Compare and print the longer string given two strings.,27,"def longer_string(A,B):","[""assert longer_string('abcde','ab') == 'abcde'"", ""assert longer_string('ab','abcde') == 'abcde'"", ""assert longer_string('a','aa') == 'aa'"", ""assert longer_string('aaaaaaaaaa','cdeee') == 'aaaaaaaaaa'"", ""assert longer_string('f','gg') == 'gg'""]","def longer_string(A,B):
	#Create two variables ""a"" and ""b"" for the strings ""{A}"" and ""{B}"", respectively.
	a = A
	b = B
	#Create a variable ""c"" for the string ""{a}{b}"".
	c = a + b
	#Print the string ""{c}"".
	#Define a function ""len_str"" that returns the length of a string.
	def len_str(str):
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Assign the length of each string to a seperate variable.
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}"".
	#Print the length of the string ""{a}{b}{c}{d}{e
	#Assign the longer string to the variable ""result"".
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}{g}"".
	#Print the resulting string.
		result = len(str)
		return result
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}"".
	#Print the length of the string ""{a}{b}{","def longer_string(A,B):
	#Create two variables ""a"" and ""b"" for the strings ""{A}"" and ""{B}"", respectively.
	a = A
	b = B
	#Create a variable ""c"" for the string ""{a}{b}"".
	c = a + b
	#Print the string ""{c}"".
	#Define a function ""len_str"" that returns the length of a string.
	def len_str(str):
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Assign the length of each string to a seperate variable.
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}"".
	#Print the length of the string ""{a}{b}{c}{d}{e
	#Assign the longer string to the variable ""result"".
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}{g}"".
	#Print the resulting string.
		result = len(str)
		return result
	#Print the length of the string ""{c}"".
	#Print the length of the string ""{a}{b}"".
	#Print the length of the string ""{a}{b}{c}"".
	#Print the length of the string ""{a}{b}{c}{d}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}"".
	#Print the length of the string ""{a}{b}{c}{d}{e}{f}"".
"
27,27,"['Assign the positive floating point number {A} to a variable ""f"".', 'Compute the integer part of the number as variable ""a"".', 'Assign the digits of the fractional part of the floating point number to an integer variable ""b"".', 'Add them together and print the result.']","[{'A': 17.82}, {'A': 1.1}, {'A': 1000000.0000001}, {'A': 0.0101}, {'A': 100.5}]","[99, 2, 1000001, 101, 105]",128.0,math,Sum float digits,Sum numbers before an after the decimal point of a float.,28,def sum_float_digits(A):,"['assert sum_float_digits(17.82) == 99', 'assert sum_float_digits(1.1) == 2', 'assert sum_float_digits(1000000.0000001) == 1000001', 'assert sum_float_digits(0.0101) == 101', 'assert sum_float_digits(100.5) == 105']","def sum_float_digits(A):
	#Assign the positive floating point number {A} to a variable ""f"".
	f = A
	#Assign the negative floating point number {A} to a variable ""f"".
	f = -A
	#Assign the integer part of the floating point number {A} to a variable ""f"".
	f = int(f)
	#Assign the fractional part of the floating point number {A} to a variable ""f"".
	f = float(f)
	#Return the sum of the positive and negative floating point numbers {A} and {f}.
	#Compute the integer part of the number as variable ""a"".
	a = f
	#Compute the fractional part of the number as variable ""b"".
	b = f - int(f)
	#Return the sum of the integer part of {a} and {b}.
	#Assign the digits of the fractional part of the floating point number to an integer variable ""b"".
	b = int(b)
	#Return the sum of the integer part of {a} and {b}.
	#Add them together and print the result.
	return a + b","def sum_float_digits(A):
	#Assign the positive floating point number {A} to a variable ""f"".
	f = A
	#Assign the negative floating point number {A} to a variable ""f"".
	f = -A
	#Assign the integer part of the floating point number {A} to a variable ""f"".
	f = int(f)
	#Assign the fractional part of the floating point number {A} to a variable ""f"".
	f = float(f)
	#Return the sum of the positive and negative floating point numbers {A} and {f}.
	#Compute the integer part of the number as variable ""a"".
	a = f
	#Compute the fractional part of the number as variable ""b"".
	b = f - int(f)
	#Return the sum of the integer part of {a} and {b}.
	#Assign the digits of the fractional part of the floating point number to an integer variable ""b"".
	b = int(b)
	#Return the sum of the integer part of {a} and {b}.
	#Add them together and print the result.
"
28,28,"['Assign the string value {s} to a variable ""my_string"".', 'Lowercase the defined string.', 'Count the number of vowels', 'Print out the number']","[{'s': 'CelebrAtion'}, {'s': 'PaLm'}, {'s': 'PrEdictiOn'}, {'s': ''}, {'s': 'ABC'}]","[5, 1, 4, 0, 1]",128.0,string,Count vowels,Count the number of vowels in a string.,29,def count_vowels(s):,"[""assert count_vowels('CelebrAtion') == 5"", ""assert count_vowels('PaLm') == 1"", ""assert count_vowels('PrEdictiOn') == 4"", ""assert count_vowels('') == 0"", ""assert count_vowels('ABC') == 1""]","def count_vowels(s):
	#Assign the string value {s} to a variable ""my_string"".
	my_string = s
	#Assign the variable ""vowels"" to a variable ""vowels_count"".
	vowels_count = 0
	#Assign the variable ""consonants_count"" to a variable ""consonants_count"".
	consonants_count = 0
	#Assign the variable ""other_count"" to a variable ""other_count"".
	other_count = 0
	#Assign the variable ""vowels_count"" to a variable ""vowels_count"".
	for i in my_string:
		if
	#Lowercase the defined string.
	my_string = my_string.lower()
	#Assign the variable ""vowels"" to a variable ""vowels_count"".
	vowels_count = my_string.count('a')
	#Assign the variable ""consonants_count"" to a variable ""consonants_count"".
	consonants_count = my_string.count('b')
	#Assign the variable ""other_count"" to a variable ""other_count"".
	other_count = my_string.count('c')
	#Return the variable ""vowels_
	#Count the number of vowels in the string.
	#Print out the number of vowels.
	#Return the variable ""consonants_count
	#Count the number of consonants in the string.
	#Print out the number of consonants.
	#Return the variable ""other_count
	#Count the number of other characters in the string.
	#Print out the number of other characters.
	return vowels_count
	return consonants_count
	return other_count","def count_vowels(s):
	#Assign the string value {s} to a variable ""my_string"".
	my_string = s
	#Assign the variable ""vowels"" to a variable ""vowels_count"".
	vowels_count = 0
	#Assign the variable ""consonants_count"" to a variable ""consonants_count"".
	consonants_count = 0
	#Assign the variable ""other_count"" to a variable ""other_count"".
	other_count = 0
	#Assign the variable ""vowels_count"" to a variable ""vowels_count"".
	for i in my_string:
		if
	#Lowercase the defined string.
	my_string = my_string.lower()
	#Assign the variable ""vowels"" to a variable ""vowels_count"".
	vowels_count = my_string.count('a')
	#Assign the variable ""consonants_count"" to a variable ""consonants_count"".
	consonants_count = my_string.count('b')
	#Assign the variable ""other_count"" to a variable ""other_count"".
	other_count = my_string.count('c')
	#Return the variable ""vowels_
	#Count the number of vowels in the string.
	#Print out the number of vowels.
	#Return the variable ""consonants_count
	#Count the number of consonants in the string.
	#Print out the number of consonants.
	#Return the variable ""other_count
	#Count the number of other characters in the string.
	#Print out the number of other characters.
	return vowels_count
	return consonants_count
"
29,29,"['Assign the positive integer {n} to a variable ""f"".', 'Create a list from 1 to ""f"" (inclusive).', 'Create and initialize a variable named ""factorial"".', 'Compute the product of all the values in the list and assign the product to ""factorial"".', 'Print out the variable ""factorial"".']","[{'n': 2}, {'n': 4}, {'n': 10}, {'n': 1}, {'n': 5}]","[2, 24, 3628800, 1, 120]",128.0,math,Factorial,Compute the factorial of n.,30,def factorial(n):,"['assert factorial(2) == 2', 'assert factorial(4) == 24', 'assert factorial(10) == 3628800', 'assert factorial(1) == 1', 'assert factorial(5) == 120']","def factorial(n):
	#Assign the positive integer {n} to a variable ""f"".
	f = 1
	#If {n} is 0 or 1, return 1.
	if n == 0 or n == 1:
	#Otherwise, calculate the factorial of {n}.
	else:
		for i in range(2, n + 1):
			f *= i
	#Create a list from 1 to ""f"" (inclusive).
	l = [i for i in range(1, f + 1)]
	#Return the list.
	#Create and initialize a variable named ""factorial"".
	#Compute the product of all the values in the list and assign the product to ""factorial"".
	#Print out the variable ""factorial"".
	return f","def factorial(n):
	#Assign the positive integer {n} to a variable ""f"".
	f = 1
	#If {n} is 0 or 1, return 1.
	if n == 0 or n == 1:
	#Otherwise, calculate the factorial of {n}.
	else:
		for i in range(2, n + 1):
			f *= i
	#Create a list from 1 to ""f"" (inclusive).
	l = [i for i in range(1, f + 1)]
	#Return the list.
	#Create and initialize a variable named ""factorial"".
	#Compute the product of all the values in the list and assign the product to ""factorial"".
	#Print out the variable ""factorial"".
"
30,30,"['Given two positive integers, {a} {b}, which are the lengths of two edges of a triangle, compute the sum of the two edges and store it in a variable ""two-edges"".', 'Compute the maximum length of the third edge by substracting 1 from ""two-edges"" and store the value in a variable ""maximum-edge"".', 'Compute the minimum length of the third edge and store the value in a variable ""minimum-edge"".', 'Assign value of maximum-edge and minimum-edge to a tuple named ""my_tuple"".', 'Print the variable ""my_tuple"".']","[{'a': 8, 'b': 9}, {'a': 5, 'b': 7}, {'a': 9, 'b': 2}, {'a': 1, 'b': 1}, {'a': 1000, 'b': 1000}]","[[17, 2], [11, 3], [10, 8], [1, 1], [1999, 1]]",128.0,math,Max edge triangle,Finds the maximum range of a triangle's third edge.,31,"def max_edge_triangle(a,b):","['assert max_edge_triangle(8,9) == [17, 2]', 'assert max_edge_triangle(5,7) == [11, 3]', 'assert max_edge_triangle(9,2) == [10, 8]', 'assert max_edge_triangle(1,1) == [1, 1]', 'assert max_edge_triangle(1000,1000) == [1999, 1]']","def max_edge_triangle(a,b):
	#Given two positive integers, {a} {b}, which are the lengths of two edges of a triangle, compute the sum of the two edges and store it in a variable ""two-edges"".
	two_edges = a + b
	#Compute the maximum length of the third edge by substracting 1 from ""two-edges"" and store the value in a variable ""maximum-edge"".
	maximum_edge = two_edges - 1
	#Return the maximum length of the triangle.
	#Compute the minimum length of the third edge and store the value in a variable ""minimum-edge"".
	minimum_edge = two_edges - 2
	#Assign value of maximum-edge and minimum-edge to a tuple named ""my_tuple"".
