,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
52,"['Assign the list of integers ""{A}"" to a variable named ""my_numbers"".', 'Count the frequencies of the integers in my_numbers.', 'Find the integer that the frequency is 1 and store as one_time.', 'Print out the variable one_time.']","[{'A': [1, 2, 2, 2]}, {'A': [-1, 4, 4, 4, 4, 4]}, {'A': [-1, -4, 8, -4, 8]}, {'A': [-1000000, 1, 1]}, {'A': '[10000, 2, 2, 2,2,2]'}]","[1, -1, -1, -1000000, 10000]",128.0,array,Single element,Find the elements that appear one time in an array.,53,def single_element(A):,"['assert single_element([1, 2, 2, 2]) == 1', 'assert single_element([-1, 4, 4, 4, 4, 4]) == -1', 'assert single_element([-1, -4, 8, -4, 8]) == -1', 'assert single_element([-1000000, 1, 1]) == -1000000', 'assert single_element([10000, 2, 2, 2, 2, 2]) == 10000']","['#Assign the list of integers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of integers ""{A}"" to the screen.\nprint(my_numbers)\n\n#Print the length of the list of integers ""{A}"" to the screen.\nprint(len(my_numbers))\n\n#Print the first element of the list of integers ""{A}"" to the screen.\nprint(my_numbers[0])\n\n#Print the last element of the list of integers ""{A}""', '#Count the frequencies of the integers in my_numbers.\n#Print the frequency of each integer in my_numbers.\n#Print the frequency of each integer in my_numbers, sorted by the integer.\n#Print the frequency of each integer in my_numbers, sorted by the integer, and then alphabetically.\n#Print the frequency of each integer in my_numbers, sorted by the integer, and then alphabetically, and then reversed.\n#Print the frequency of each integer in my_numbers, sorted by the integer, and then alphabetically, and then reversed, and then sorted by the integer.\n#Print the frequency of each integer in my', '#Find the integer that the frequency is 1 and store as one_time.\n#If the frequency is 2, store as two_time.\n#If the frequency is 3, store as three_time.\n#If the frequency is 4, store as four_time.\n#If the frequency is 5, store as five_time.\n#If the frequency is 6, store as six_time.\n#If the frequency is 7, store as seven_time.\n#If the frequency is 8, store as eight_time.\n#If the frequency is 9, store as nine_time.\n#If the frequency is', '#Print out the variable one_time.\nprint(one_time)\n\n#Print out the variable two_time.\nprint(two_time)\n\n#Print out the variable three_time.\nprint(three_time)\n\n#Print out the variable four_time.\nprint(four_time)\n\n#Print out the variable five_time.\nprint(five_time)\n\n#Print out the variable six_time.\nprint(six_time)\n\n#Print out the variable seven_time.\nprint(seven_time)\n\n#Print out the variable eight_time.\nprint']"
53,"['Assign the list of integers ""{A}"" to a variable named ""my_numbers"".', 'Assign an integer ""{Val}"" to a variable named ""val"".', 'Remove all occurrences of val in my_numbers and store the removed list as remove_numbers.', 'Print out the variable remove_numbers.']","[{'A': [1, 2, 2, 2], 'Val': 2}, {'A': [-1, 4, 4, 4, 4, 4], 'Val': 4}, {'A': [-1, -4, 8, -4, 8], 'Val': -1}, {'A': [-1000000, 1, 1], 'Val': 1}, {'A': '[10000, 2, 2, 2,2,2]', 'Val': 2}]","[[1], [-1], [-4, 8, -4, 8], [-1000000], [10000]]",128.0,array,Remove elements,Remove all the occurrences of an element in an array.,54,"def remove_elements(A,Val):","['assert remove_elements([1, 2, 2, 2],2) == [1]', 'assert remove_elements([-1, 4, 4, 4, 4, 4],4) == [-1]', 'assert remove_elements([-1, -4, 8, -4, 8],-1) == [-4, 8, -4, 8]', 'assert remove_elements([-1000000, 1, 1],1) == [-1000000]', 'assert remove_elements([10000, 2, 2, 2, 2, 2],2) == [10000]']","['#Assign the list of integers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of integers ""{A}"" to the screen.\nprint(my_numbers)\n\n#Print the length of the list of integers ""{A}"" to the screen.\nprint(len(my_numbers))\n\n#Print the first element of the list of integers ""{A}"" to the screen.\nprint(my_numbers[0])\n\n#Print the last element of the list of integers ""{A}""', '#Assign an integer ""{Val}"" to a variable named ""val"".\nval = 10\n\n#Print the value of ""val"".\nprint(val)\n\n#Assign a string ""{Val}"" to a variable named ""val"".\nval = ""Hello World""\n\n#Print the value of ""val"".\nprint(val)\n\n#Assign a float ""{Val}"" to a variable named ""val"".\nval = 10.5\n\n#Print the value of ""val"".\nprint(val)\n\n#Assign a boolean ""{Val}"" to a variable named ""val"".\nval = True\n\n#Print the value of ""val"".', '#Remove all occurrences of val in my_numbers and store the removed list as remove_numbers.\n#Return the new list of numbers.\n#\n#Example:\n#\n#Input: my_numbers = [3,2,2,3], val = 3\n#Output: [2,2]\n#Explanation: 2 and 3 are the only two numbers that are present in the list, so they are removed.\n#\n#Note:\n#\n#The value will only exist in the list.\n#The number of elements in the given list will not exceed 10,000.\n#\n#Follow up:\n#Could you do it in one', '#Print out the variable remove_numbers.\nprint(remove_numbers)\n\n#Print out the variable remove_numbers_2.\nprint(remove_numbers_2)\n\n#Print out the variable remove_numbers_3.\nprint(remove_numbers_3)\n\n#Print out the variable remove_numbers_4.\nprint(remove_numbers_4)\n\n#Print out the variable remove_numbers_5.\nprint(remove_numbers_5)\n\n#Print out the variable remove_numbers_6.\nprint(remove_numbers_6)\n\n#Print out the variable remove_numbers_']"
54,"['Assign the list of integers ""{A}"" to a variable named ""my_numbers"".', 'Assign an integer ""{Val}"" to a variable named ""val"".', 'Sum all the number in my_numbers and store as sum_numbers.', 'Check whether the sum_numbers is equal to val. If yes, return ""True"", otherwise return ""False"".']","[{'A': [1, 2, 2, 2], 'Val': 2}, {'A': [-1, 5], 'Val': 4}, {'A': [-1, -1, -1, -1, 1], 'Val': -5}, {'A': [-1000000, 1, 1], 'Val': 1}, {'A': '[10000, 2, 2, 2,2,2]', 'Val': 2}]","['False', 'True', 'True', 'False', 'False']",128.0,array,Check array sum,Check whether the sum of an array is equal to a given value.,55,"def check_array_sum(A,Val):","['assert check_array_sum([1, 2, 2, 2],2) == False', 'assert check_array_sum([-1, 5],4) == True', 'assert check_array_sum([-1, -1, -1, -1, 1],-5) == True', 'assert check_array_sum([-1000000, 1, 1],1) == False', 'assert check_array_sum([10000, 2, 2, 2, 2, 2],2) == False']","['#Assign the list of integers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of integers ""{A}"" to the screen.\nprint(my_numbers)\n\n#Print the length of the list of integers ""{A}"" to the screen.\nprint(len(my_numbers))\n\n#Print the first element of the list of integers ""{A}"" to the screen.\nprint(my_numbers[0])\n\n#Print the last element of the list of integers ""{A}""', '#Assign an integer ""{Val}"" to a variable named ""val"".\nval = 10\n\n#Print the value of ""val"".\nprint(val)\n\n#Assign a string ""{Val}"" to a variable named ""val"".\nval = ""Hello World""\n\n#Print the value of ""val"".\nprint(val)\n\n#Assign a float ""{Val}"" to a variable named ""val"".\nval = 10.5\n\n#Print the value of ""val"".\nprint(val)\n\n#Assign a boolean ""{Val}"" to a variable named ""val"".\nval = True\n\n#Print the value of ""val"".', '#Sum all the number in my_numbers and store as sum_numbers.\nsum_numbers = sum(my_numbers)\nprint(sum_numbers)\n\n#Sum all the number in my_numbers and store as sum_numbers.\nsum_numbers = sum(my_numbers)\nprint(sum_numbers)\n\n#Sum all the number in my_numbers and store as sum_numbers.\nsum_numbers = sum(my_numbers)\nprint(sum_numbers)\n\n#Sum all the number in my_numbers and store as sum_numbers.\nsum_numbers = sum(my_numbers)\nprint(sum_numbers)', '#Check whether the sum_numbers is equal to val. If yes, return ""True"", otherwise return ""False"".\ndef check_sum(val, sum_numbers):\n    if sum_numbers == val:\n        return ""True""\n    else:\n        return ""False""\n\n#Check whether the sum_numbers is equal to val. If yes, return ""True"", otherwise return ""False"".\ndef check_sum_2(val, sum_numbers):\n    if sum_numbers == val:\n        return True\n    else:\n        return False\n\n#Check whether the sum_numbers is equal to val. If yes, return ""True"", otherwise return ""False"".\ndef check_sum_3(val, sum_']"
55,"['Assign a sorted list ""{A}"" to a variable named ""my_numbers1"".', 'Assign a sorted list ""{B}"" to a variable named ""my_numbers2"".', 'Merge the two sorted lists in a new sorted list and store as new_list.', 'Print the sorted new_list.']","[{'A': [1, 2, 2, 2], 'B': [3, 4]}, {'A': [-1, 5], 'B': [1, 2]}, {'A': [-1, -1, -1, -1, 1], 'B': [-1, 8]}, {'A': [-1000000, 1, 1], 'B': [1, 6]}, {'A': '[2, 2,2,2,2, 10000]', 'B': [-2, -1]}]","[[1, 2, 2, 2, 3, 4], [-1, 1, 2, 5], [-1, -1, -1, -1, -1, 1, 8], [-1000000, 1, 1, 1, 8], [-2, -1, 2, 2, 2, 2, 2, 10000]]",128.0,algorithm,Merge sorted lists,Merge two sorted lists into one.,56,"def merge_sorted_lists(A,B):","['assert merge_sorted_lists([1, 2, 2, 2],[3, 4]) == [1, 2, 2, 2, 3, 4]', 'assert merge_sorted_lists([-1, 5],[1, 2]) == [-1, 1, 2, 5]', 'assert merge_sorted_lists([-1, -1, -1, -1, 1],[-1, 8]) == [-1, -1, -1, -1, -1, 1, 8]', 'assert merge_sorted_lists([-1000000, 1, 1],[1, 6]) == [-1000000, 1, 1, 1, 8]', 'assert merge_sorted_lists([2, 2, 2, 2, 2, 10000],[-2, -1]) == [-2, -1, 2, 2, 2, 2, 2, 10000]']","['#Assign a sorted list ""{A}"" to a variable named ""my_numbers1"".\nmy_numbers1 = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Assign a sorted list ""{B}"" to a variable named ""my_numbers2"".\nmy_numbers2 = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Assign a sorted list ""{C}"" to a variable named ""my_numbers3"".\nmy_numbers3 = [1, 2, 3', '#Assign a sorted list ""{B}"" to a variable named ""my_numbers2"".\nmy_numbers2 = sorted(B)\n\n#Print the variable ""my_numbers2"".\nprint(my_numbers2)\n\n#Assign a sorted list ""{C}"" to a variable named ""my_numbers3"".\nmy_numbers3 = sorted(C)\n\n#Print the variable ""my_numbers3"".\nprint(my_numbers3)\n\n#Assign a sorted list ""{D}"" to a variable named ""my_numbers4"".\nmy_numbers4 = sorted(D)\n\n#Print the variable ""my_numbers4"".\nprint(my_numbers', '#Merge the two sorted lists in a new sorted list and store as new_list.\n#\n#Note:\n#\n#The number of nodes in both lists will be in the range [0, 5000].\n#-100 <= Node.val <= 100\n#All Node.val are unique.\n#\n#Example:\n#\n#Input:\n#[\n# 1->4->5,\n# 1->3->4,\n# 2->6\n#]\n#Output: 1->1->2->3->4->4->5->6\n#\n#\n#\n\n# @lc', '#Print the sorted new_list.\nprint(new_list)\n\n#Print the original list.\nprint(original_list)\n\n#Print the new list.\nprint(new_list)\n\n#Print the original list.\nprint(original_list)\n\n#Print the new list.\nprint(new_list)\n\n#Print the original list.\nprint(original_list)\n\n#Print the new list.\nprint(new_list)\n\n#Print the original list.\nprint(original_list)\n\n#Print the new list.\nprint(new_list)']"
56,"['Assign an integer array ""{A}"" to a variable named ""my_array"".', 'Find the contiguous subarray of my_array with the largest sum and store as max_subarray.', 'Compute the sum of max_subarray and store as sum_subarry.', 'Print out the variable sum_subarray.']","[{'A': [1]}, {'A': [-1, 5]}, {'A': [-1, -1, -1, -1, 1]}, {'A': [-1000000, 1, 1]}, {'A': '[2, 2,2,2,2, 10000]', 'B': [-2, -1]}]","[1, 5, 1, 2, 10010, -1]",128.0,algorithm,Maximum subarray,Find the max contiguous subarray and return the sum.,57,def maximum_subarray(A):,"['assert maximum_subarray([1]) == 1', 'assert maximum_subarray([-1, 5]) == 5', 'assert maximum_subarray([-1, -1, -1, -1, 1]) == 1', 'assert maximum_subarray([-1000000, 1, 1]) == 2', 'assert maximum_subarray([2, 2, 2, 2, 2, 10000],[-2, -1]) == 10010']","['#Assign an integer array ""{A}"" to a variable named ""my_array"".\nmy_array = [1, 2, 3, 4, 5]\n\n#Print the length of the array.\nprint(len(my_array))\n\n#Print the first element of the array.\nprint(my_array[0])\n\n#Print the last element of the array.\nprint(my_array[-1])\n\n#Print the element at index 2.\nprint(my_array[2])\n\n#Print the element at index 3.\nprint(my_array[3])\n\n#Print the element at index', '#Find the contiguous subarray of my_array with the largest sum and store as max_subarray.\n#If there is no contiguous subarray, return 0.\n#\n#Example:\n#Input: [-2,1,-3,4,-1,2,1,-5,4],\n#Output: 6\n#Explanation: [4,-1,2,1] has the largest sum = 6.\n#\n#Note:\n#The length of the given array will not exceed 10,000.\n#The sum of the elements in the given array will not exceed 10,000.\n#\n#Follow up:\n#If you', '#Compute the sum of max_subarray and store as sum_subarry.\nsum_subarry = max_subarray(arr)\n\n#Print the sum of max_subarray.\nprint(sum_subarry)\n', '#Print out the variable sum_subarray.\nprint(sum_subarray)\n\n#Print out the variable sum_subarray_2.\nprint(sum_subarray_2)\n\n#Print out the variable sum_subarray_3.\nprint(sum_subarray_3)\n\n#Print out the variable sum_subarray_4.\nprint(sum_subarray_4)\n\n#Print out the variable sum_subarray_5.\nprint(sum_subarray_5)\n\n#Print out the variable sum_subarray_6.\nprint(sum_subarray_6)\n\n#Print out the variable sum_subarray_']"
57,"['Assign the positive number ""{A}"" to a variable named ""my_number"".', 'Compute the squre root of the number and store as square_root. ', 'Compute the largest integer but not larger than square_root and store as largest_square_root.', 'Print the integer largest_square_root.']","[{'A': 1}, {'A': 5}, {'A': 101}, {'A': 30}, {'A': 10000}]","[1, 2, 10, 5, 100]",128.0,algorithm,Max square root integer,Compute the largest integer but not larger than square root of one positive number.,58,def max_square_root_integer(A):,"['assert max_square_root_integer(1) == 1', 'assert max_square_root_integer(5) == 2', 'assert max_square_root_integer(101) == 10', 'assert max_square_root_integer(30) == 5', 'assert max_square_root_integer(10000) == 100']","['#Assign the positive number ""{A}"" to a variable named ""my_number"".\nmy_number = 10\n\n#Print the value of ""my_number"" to the screen.\nprint(my_number)\n\n#Assign the negative number ""-{A}"" to a variable named ""my_number"".\nmy_number = -10\n\n#Print the value of ""my_number"" to the screen.\nprint(my_number)\n\n#Assign the zero number ""0{A}"" to a variable named ""my_number"".\nmy_number = 0\n\n#Print the value of ""my_number"" to the screen.\nprint', '#Compute the squre root of the number and store as square_root. \n#Print the square root.\n\nnumber = float(input(""Enter a number: ""))\nsquare_root = math.sqrt(number)\nprint(""The square root of"", number, ""is"", square_root)\n', '#Compute the largest integer but not larger than square_root and store as largest_square_root.\nlargest_square_root = 0\nfor i in range(1,square_root+1):\n    for j in range(1,square_root+1):\n        if i*j > largest_square_root:\n            largest_square_root = i*j\n\n#Print the largest integer but not larger than square_root.\nprint(largest_square_root)\n', '#Print the integer largest_square_root.\nprint(largest_square_root(100))\n']"
58,"['Assign the list of words ""{A}"" to a variable named ""my_words"".', 'Count the length of the words in the list and store as a dictionary word_count. ', 'Find the element with the largest count in dictionary word_count and store as longest_word.', 'print the variable longest_word.']","[{'A': ['Hello', 'word']}, {'A': ['a', 'good', 'place']}, {'A': ['the', 'last', 'word', 'in', 'the', 'sentence']}, {'A': ['good']}, {'A': ['There', 'will', 'be', 'a', 'joy']}]","['Hello', 'place', 'sentence', 'good', 'There']",128.0,algorithm,Longest word,Find the longest word in a word list.,59,def longest_word(A):,"[""assert longest_word(['Hello', 'word']) == 'Hello'"", ""assert longest_word(['a', 'good', 'place']) == 'place'"", ""assert longest_word(['the', 'last', 'word', 'in', 'the', 'sentence']) == 'sentence'"", ""assert longest_word(['good']) == 'good'"", ""assert longest_word(['There', 'will', 'be', 'a', 'joy']) == 'There'""]","['#Assign the list of words ""{A}"" to a variable named ""my_words"".\nmy_words = [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L"", ""M"", ""N"", ""O"", ""P"", ""Q"", ""R"", ""S"", ""T"", ""U"", ""V"", ""W"", ""X"", ""Y"", ""Z""]\n\n#Assign the list of words ""{B}"" to a variable named ""my_words"".\nmy_words = [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G', '#Count the length of the words in the list and store as a dictionary word_count. \n#Print the dictionary word_count.\n\n#Create a dictionary word_count.\nword_count = {}\n\n#Create a for loop to iterate through the list of words.\nfor word in words:\n    #If the word is in the dictionary, add 1 to the value of the word_count.\n    if word in word_count:\n        word_count[word] += 1\n    #Otherwise, add the word to the dictionary and set the value to 1.\n    else:\n        word_count[word] = 1\n\n#Print the dictionary word_count.', '#Find the element with the largest count in dictionary word_count and store as longest_word.\nlongest_word = max(word_count, key=word_count.get)\n\n#Print the longest word.\nprint(longest_word)\n', '#print the variable longest_word.\nprint(longest_word)\n\n#print the variable longest_word_length.\nprint(longest_word_length)\n\n#print the variable longest_word_list.\nprint(longest_word_list)\n\n#print the variable longest_word_list_length.\nprint(longest_word_list_length)\n\n#print the variable longest_word_list_length_2.\nprint(longest_word_list_length_2)\n\n#print the variable longest_word_list_length_3.\nprint(longest_word_list_']"
59,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Return the elements that appears exactly once in the above list and store as my_uniques.', 'Compute the sum of the list my_uniques and print it out.']","[{'A': '[1,2,3]'}, {'A': '[1,1,1,1]'}, {'A': '[-1,-2,-3,-3]'}, {'A': '[-1000000, 1, 1, 2,2,3,3,3,3]'}, {'A': '[-5, 1, -5, 0, -10]'}]","[6, 0, -3, -1000000, -9]",128.0,algorithm,Sum unique elements,Sum all the unique numbers in a list.,60,def sum_unique_elements(A):,"['assert sum_unique_elements([1, 2, 3]) == 6', 'assert sum_unique_elements([1, 1, 1, 1]) == 0', 'assert sum_unique_elements([-1, -2, -3, -3]) == -3', 'assert sum_unique_elements([-1000000, 1, 1, 2, 2, 3, 3, 3, 3]) == -1000000', 'assert sum_unique_elements([-5, 1, -5, 0, -10]) == -9']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of numbers ""{A}"".\nprint(my_numbers)\n\n#Print the length of the list ""{A}"".\nprint(len(my_numbers))\n\n#Print the first element of the list ""{A}"".\nprint(my_numbers[0])\n\n#Print the last element of the list ""{A}"".\nprint(my_numbers[-1])\n\n#Print the middle element of the', '#Return the elements that appears exactly once in the above list and store as my_uniques.\n\nmy_uniques = []\nfor i in range(len(my_list)):\n    if my_list[i] not in my_uniques:\n        my_uniques.append(my_list[i])\nprint(my_uniques)\n\n#Return the elements that appears more than once in the above list and store as my_duplicates.\n\nmy_duplicates = []\nfor i in range(len(my_list)):\n    if my_list[i] in my_duplicates:\n        my_duplicates.append(my_list[i])\nprint(my', '#Compute the sum of the list my_uniques and print it out.\nprint(sum(my_uniques))\n\n#Create a list of the unique values in the list my_uniques.\nmy_uniques_list = list(set(my_uniques))\n\n#Print the list my_uniques_list.\nprint(my_uniques_list)\n\n#Create a list of the unique values in the list my_uniques.\nmy_uniques_list = list(set(my_uniques))\n\n#Print the list my_uniques_list.\nprint(my_uniques_list)']"
60,"['Assign the matrix ""{A}"" to a variable named ""my_matrix"".', 'Find the diagonal elements of my matrix and store as diag_elements.', 'print out the sum of the variable diag_elements.']","[{'A': [[3, 2], [2, 3]]}, {'A': [[3, 2, 5], [2, 3, 5]]}, {'A': [1]}, {'A': [[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]]}, {'A': [5, 5, 5, 5, 5, 0]}]","[6, 6, 1, 60001, 5]",128.0,data science,Digonal sum,Compute the digonal sum of a matrix.,61,def digonal_sum(A):,"['assert digonal_sum([[3, 2], [2, 3]]) == 6', 'assert digonal_sum([[3, 2, 5], [2, 3, 5]]) == 6', 'assert digonal_sum([1]) == 1', 'assert digonal_sum([[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]]) == 60001', 'assert digonal_sum([5, 5, 5, 5, 5, 0]) == 5']","['#Assign the matrix ""{A}"" to a variable named ""my_matrix"".\nmy_matrix = A\n\n#Print the matrix ""{my_matrix}"".\nprint(my_matrix)\n\n#Print the shape of the matrix ""{my_matrix}"".\nprint(my_matrix.shape)\n\n#Print the size of the matrix ""{my_matrix}"".\nprint(my_matrix.size)\n\n#Print the type of the matrix ""{my_matrix}"".\nprint(my_matrix.dtype)\n\n#Print the number of rows of the matrix ""{my_matrix}"".\nprint(my_matrix.shape[0])\n\n#Print the number of columns', '#Find the diagonal elements of my matrix and store as diag_elements.\ndiag_elements = []\nfor i in range(len(matrix)):\n    for j in range(len(matrix[i])):\n        if i == j:\n            diag_elements.append(matrix[i][j])\n\n#Find the sum of the elements in the diagonal elements and store as sum_of_diag_elements.\nsum_of_diag_elements = 0\nfor i in range(len(diag_elements)):\n    sum_of_diag_elements += diag_elements[i]\n\n#Print the sum of the elements in the diagonal elements.\nprint(sum_', '#print out the sum of the variable diag_elements.\nprint(diag_elements)\n\n#print out the sum of the variable diag_elements.\nprint(diag_elements)\n\n#print out the sum of the variable diag_elements.\nprint(diag_elements)\n\n#print out the sum of the variable diag_elements.\nprint(diag_elements)\n\n#print out the sum of the variable diag_elements.\nprint(diag_elements)\n\n#print out the sum of the variable diag_elements.\nprint(diag_elements)\n\n#print out the sum of the variable diag_elements.\nprint']"
61,"['Assign the matrix ""{A}"" to a variable named ""my_matrix"".', 'Assign the number ""{T}"" to a variable named ""t"".', 'Compute the condition number of my_matrix and store as result.', 'Check whether the result is smaller than t. If yes, return ""True"", otherwise return ""False"".']","[{'A': [[3, 2], [2, 3]], 'T': 1}, {'A': [[3, 2, 5], [2, 3, 5]], 'T': -1}, {'A': [[1, 5]], 'T': 2}, {'A': [[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]], 'T': 100}, {'A': [[5, 5, 5, 5, 5, 0]], 'T': 0.5}]","['False', 'False', 'True', 'False', 'False']",128.0,data science,Matrix condition number,Check conditon number of a matrix is less than a threshold.,62,"def matrix_condition_number(A,T):","['assert matrix_condition_number([[3, 2], [2, 3]],1) == False', 'assert matrix_condition_number([[3, 2, 5], [2, 3, 5]],-1) == False', 'assert matrix_condition_number([[1, 5]],2) == True', 'assert matrix_condition_number([[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]],100) == False', 'assert matrix_condition_number([[5, 5, 5, 5, 5, 0]],0.5) == False']","['#Assign the matrix ""{A}"" to a variable named ""my_matrix"".\nmy_matrix = A\n\n#Print the matrix ""{my_matrix}"".\nprint(my_matrix)\n\n#Print the shape of the matrix ""{my_matrix}"".\nprint(my_matrix.shape)\n\n#Print the size of the matrix ""{my_matrix}"".\nprint(my_matrix.size)\n\n#Print the type of the matrix ""{my_matrix}"".\nprint(my_matrix.dtype)\n\n#Print the number of rows of the matrix ""{my_matrix}"".\nprint(my_matrix.shape[0])\n\n#Print the number of columns', '#Assign the number ""{T}"" to a variable named ""t"".\nt = 10\n\n#Print the value of ""t"" to the screen.\nprint(t)\n\n#Assign the number ""{T}"" to a variable named ""t"".\nt = 10\n\n#Print the value of ""t"" to the screen.\nprint(t)\n\n#Assign the number ""{T}"" to a variable named ""t"".\nt = 10\n\n#Print the value of ""t"" to the screen.\nprint(t)\n\n#Assign the number ""{T}"" to a variable named ""t"".\nt = 1', '#Compute the condition number of my_matrix and store as result.\nresult = np.linalg.cond(my_matrix)\nprint(result)\n\n#Compute the eigenvalues and eigenvectors of my_matrix and store as result.\nresult = np.linalg.eig(my_matrix)\nprint(result)\n\n#Compute the eigenvalues and eigenvectors of my_matrix and store as result.\nresult = np.linalg.eigvals(my_matrix)\nprint(result)\n\n#Compute the eigenvalues and eigenvectors of my_matrix and store as result.\nresult = np.linalg.eigvals(my_matrix', '#Check whether the result is smaller than t. If yes, return ""True"", otherwise return ""False"".\ndef check_if_smaller_than(t, result):\n    if result < t:\n        return True\n    else:\n        return False\n\n#Check whether the result is larger than t. If yes, return ""True"", otherwise return ""False"".\ndef check_if_larger_than(t, result):\n    if result > t:\n        return True\n    else:\n        return False\n\n#Check whether the result is equal to t. If yes, return ""True"", otherwise return ""False"".\ndef check_if_equal_to(t, result):\n    if result == t:']"
62,"['Assign the matrix ""{A}"" to a variable named ""a"".', 'Assign the matrix ""{B}"" to a variable named ""b"".', 'Compute the multiplication of two matrices and store as result.', 'Compute the sum of the result and print it out.']","[{'A': [[3, 2], [2, 3]], 'B': [[3, 2], [2, 3]]}, {'A': [[3, 2, 5], [2, 3, 5]], 'B': [[1, 0], [0, 1], [2, -2]]}, {'A': [[1, 5, 67, -1]], 'B': [[-1], [0], [0], [-1]]}, {'A': [[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]], 'B': [[1, 0, 6], [0, 1, 5], [0, 1, 4]]}, {'A': [[5, 5, 5, 5, 5, 0]], 'B': [[-1], [-1], [-1], [-1], [-1], [1000]]}]","[50, 10, 0, 1170015, -25]",128.0,data science,Matrix multiplication sum,Compute matrix multiplication sum of two matrices.,63,"def matrix_multiplication_sum(A,B):","['assert matrix_multiplication_sum([[3, 2], [2, 3]],[[3, 2], [2, 3]]) == 50', 'assert matrix_multiplication_sum([[3, 2, 5], [2, 3, 5]],[[1, 0], [0, 1], [2, -2]]) == 10', 'assert matrix_multiplication_sum([[1, 5, 67, -1]],[[-1], [0], [0], [-1]]) == 0', 'assert matrix_multiplication_sum([[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]],[[1, 0, 6], [0, 1, 5], [0, 1, 4]]) == 1170015', 'assert matrix_multiplication_sum([[5, 5, 5, 5, 5, 0]],[[-1], [-1], [-1], [-1], [-1], [1000]]) == -25']","['#Assign the matrix ""{A}"" to a variable named ""a"".\na = A\n\n#Print the matrix ""{a}"" to the screen.\nprint(a)\n\n#Print the matrix ""{a}"" to the screen.\nprint(a)\n\n#Print the matrix ""{a}"" to the screen.\nprint(a)\n\n#Print the matrix ""{a}"" to the screen.\nprint(a)\n\n#Print the matrix ""{a}"" to the screen.\nprint(a)\n\n#Print the matrix ""{a}"" to the screen.\nprint(a)\n\n#Print the matrix ""{a}"" to the screen.\nprint(', '#Assign the matrix ""{B}"" to a variable named ""b"".\nb = B\n\n#Assign the matrix ""{C}"" to a variable named ""c"".\nc = C\n\n#Assign the matrix ""{D}"" to a variable named ""d"".\nd = D\n\n#Assign the matrix ""{E}"" to a variable named ""e"".\ne = E\n\n#Assign the matrix ""{F}"" to a variable named ""f"".\nf = F\n\n#Assign the matrix ""{G}"" to a variable named ""g"".\ng = G\n\n#Assign the matrix ""{H}"" to a variable named ""h"".\nh = H\n\n#Assign', '#Compute the multiplication of two matrices and store as result.\n#The result is stored in the matrix C.\n#The matrix A is stored in the matrix A.\n#The matrix B is stored in the matrix B.\n#The matrix C is stored in the matrix C.\n#The matrix D is stored in the matrix D.\n#The matrix E is stored in the matrix E.\n#The matrix F is stored in the matrix F.\n#The matrix G is stored in the matrix G.\n#The matrix H is stored in the matrix H.\n#The matrix I is stored in the matrix I.\n#The matrix J is stored in the', '#Compute the sum of the result and print it out.\nprint(sum(result))\n']"
